id,coursemoduleid,userid,completionstate,viewed,overrideby,timemodified
2591,105,42,2,0.0,,1556259394
2592,104,42,1,0.0,,1556259411
2547,265,586,1,1.0,,1558890286
6501,349,581,1,1.0,,1563367658
6486,265,351,1,1.0,,1563373708
6506,332,190,1,1.0,,1563375316
6510,225,351,1,0.0,,1563377816
6400,310,768,2,,,1563378003
6401,310,9,2,,,1563378003
6402,310,971,2,,,1563378003
6403,310,3,2,,,1563378003
6404,310,2,2,,,1563378003
6405,310,1019,2,,,1563378003
6515,267,361,1,0.0,,1563400942
6520,336,369,1,1.0,,1563450290
6524,330,344,1,1.0,,1563456102
6528,334,190,1,1.0,,1563467373
6549,102,1027,1,0.0,,1563601658
6537,97,1027,2,0.0,,1563518257
6540,347,190,1,1.0,,1563562253
6531,85,1027,1,0.0,,1563598132
6534,91,1027,1,0.0,,1563598145
6543,96,1027,1,0.0,,1563598165
6546,103,1027,2,0.0,,1563600801
6551,264,991,1,1.0,,1563647955
6553,349,383,1,1.0,,1563723425
6555,266,1027,1,1.0,,1563729324
6557,330,409,1,1.0,,1563729638
6559,331,165,0,1.0,,0
6561,334,165,1,1.0,,1563757784
6563,336,165,1,1.0,,1563758127
6565,347,165,1,1.0,,1563758502
6567,342,385,1,0.0,,1563771752
6192,265,930,1,1.0,,1563785165
6570,334,591,1,1.0,,1563789487
6572,336,591,1,1.0,,1563790005
2685,105,586,2,0.0,,1556294098
2686,94,586,1,0.0,,1556294121
2579,91,42,1,0.0,,1556259578
2593,267,686,1,0.0,,1556260382
2594,266,686,1,1.0,,1556260803
2597,93,581,2,0.0,,1556267003
2598,95,581,2,0.0,,1556267593
2599,97,581,2,0.0,,1556268977
2600,99,581,2,0.0,,1556269314
6172,289,470,0,1.0,,0
6199,307,266,1,0.0,,1562283128
2603,101,581,2,0.0,,1556269830
2596,89,581,2,0.0,,1556270000
2606,263,486,1,0.0,,1556270907
2608,105,581,2,0.0,,1556271407
2609,93,362,2,0.0,,1556272669
2607,264,486,1,1.0,,1556272721
2610,276,486,1,0.0,,1556273070
6220,329,402,1,1.0,,1562324613
2612,267,42,1,0.0,,1556275033
2614,103,246,2,0.0,,1556275894
2613,287,42,2,1.0,,1556277298
6240,95,865,2,0.0,,1562398874
2616,97,246,2,0.0,,1556278396
2617,267,581,1,0.0,,1556278782
2619,265,729,0,1.0,,0
2620,263,424,1,0.0,,1556278885
2622,101,246,2,0.0,,1556279072
2623,269,42,1,0.0,,1556279081
2624,280,42,1,0.0,,1556279083
2625,283,42,1,0.0,,1556279088
2626,282,42,1,0.0,,1556279089
2627,284,42,1,0.0,,1556279092
2628,278,42,1,0.0,,1556279094
2629,281,42,1,0.0,,1556279095
2630,286,42,1,0.0,,1556279099
2631,279,42,1,0.0,,1556279100
2632,285,42,1,0.0,,1556279102
2633,105,246,2,0.0,,1556279295
2634,85,246,1,0.0,,1556280225
2687,96,586,1,0.0,,1556294122
2637,92,246,1,0.0,,1556280346
2688,98,586,1,0.0,,1556294124
2635,88,246,1,0.0,,1556281877
2643,261,434,1,0.0,,1556283364
2636,90,246,1,0.0,,1556284291
2645,94,246,1,0.0,,1556284297
2646,96,246,1,0.0,,1556284316
2649,261,714,1,0.0,,1556285123
2650,98,246,1,0.0,,1556285315
2651,100,246,1,0.0,,1556285323
2652,102,246,1,0.0,,1556285328
2653,104,246,1,0.0,,1556285334
2621,287,581,2,1.0,,1556285375
3576,277,453,1,0.0,,1556648003
2654,267,714,1,0.0,,1556285876
2655,261,723,1,0.0,,1556285884
2656,266,714,1,1.0,,1556285920
2657,261,586,1,0.0,,1556286534
2658,89,586,2,0.0,,1556287649
2660,104,581,1,0.0,,1556289524
2661,102,581,1,0.0,,1556289527
2662,100,581,1,0.0,,1556289531
2663,98,581,1,0.0,,1556289532
2664,96,581,1,0.0,,1556289535
2665,94,581,1,0.0,,1556289537
2666,92,581,1,0.0,,1556289539
2667,91,581,1,0.0,,1556289542
2668,90,581,1,0.0,,1556289543
2669,88,581,1,0.0,,1556289546
2670,85,581,1,0.0,,1556289547
2671,289,581,0,1.0,,0
2673,90,586,1,0.0,,1556289687
2674,88,586,1,0.0,,1556289689
2675,93,586,2,0.0,,1556289847
2676,95,586,2,0.0,,1556290710
2677,263,723,1,0.0,,1556290898
2678,261,581,1,0.0,,1556290916
2679,264,723,1,1.0,,1556291299
2680,276,723,1,0.0,,1556291715
2681,97,586,2,0.0,,1556292418
2682,99,586,2,0.0,,1556293015
2683,101,586,2,0.0,,1556293218
2684,103,586,2,0.0,,1556293838
2689,92,586,1,0.0,,1556294126
2691,100,586,1,0.0,,1556294134
2692,102,586,1,0.0,,1556294136
2693,104,586,1,0.0,,1556294137
2695,263,586,1,0.0,,1556294590
2697,276,586,1,0.0,,1556294707
2696,264,586,1,1.0,,1556298399
2701,89,480,2,0.0,,1556307119
2700,85,480,1,0.0,,1556306686
2702,93,480,2,0.0,,1556310190
2703,263,594,1,0.0,,1556320471
2704,264,594,1,1.0,,1556321093
2705,276,594,1,0.0,,1556321478
2706,265,594,0,1.0,,0
2707,289,594,0,1.0,,0
2708,266,594,1,1.0,,1556325923
2709,90,480,1,0.0,,1556335725
2672,91,586,1,0.0,,1557110589
6269,310,983,2,,,1563183302
6262,310,976,2,,,1563183302
6272,310,986,2,,,1563183302
6258,310,972,2,,,1563183302
6259,310,973,2,,,1563183302
6260,310,974,2,,,1563183302
6261,310,975,2,,,1563183302
6263,310,977,2,,,1563183302
6264,310,978,2,,,1563183302
6265,310,979,2,,,1563183302
6266,310,980,2,,,1563183302
6267,310,981,2,,,1563183302
6270,310,984,2,,,1563183302
6271,310,985,2,,,1563183302
2710,91,480,1,0.0,,1556335727
2711,88,480,1,0.0,,1556335874
2712,92,480,1,0.0,,1556335880
2713,267,729,1,0.0,,1556338947
2714,287,729,0,1.0,,0
2715,266,729,1,1.0,,1556343515
2716,261,686,1,0.0,,1556344273
2717,85,201,1,0.0,,1556344354
2718,93,88,2,0.0,,1556354281
2719,95,88,2,0.0,,1556354711
6173,287,470,0,1.0,,0
2721,267,594,1,0.0,,1556360777
2722,263,721,1,0.0,,1556362259
6200,309,266,1,0.0,,1562283139
2725,289,721,0,1.0,,0
2726,276,721,1,0.0,,1556365313
2723,264,721,1,1.0,,1556365374
2729,94,480,1,0.0,,1556370910
6221,267,427,1,0.0,,1562324783
2731,95,480,2,0.0,,1556371320
2732,97,480,2,0.0,,1556373031
2735,261,411,1,0.0,,1556377135
2737,263,411,1,0.0,,1556379425
2738,264,411,1,1.0,,1556379966
2739,99,480,2,0.0,,1556390213
2740,101,480,2,0.0,,1556391193
2741,103,480,2,0.0,,1556395122
2742,105,480,2,0.0,,1556395367
2743,96,480,1,0.0,,1556395438
2744,98,480,1,0.0,,1556395440
2745,100,480,1,0.0,,1556395442
2746,102,480,1,0.0,,1556395444
2747,104,480,1,0.0,,1556395445
2748,89,410,3,0.0,,1556420178
6241,330,489,1,1.0,,1562399959
2233,85,347,1,0.0,,1556463518
2755,289,385,0,1.0,,0
2756,261,567,1,0.0,,1556511657
2757,261,618,1,0.0,,1556519525
2758,263,449,1,0.0,,1556523055
2763,263,567,1,0.0,,1556527328
2764,264,567,1,1.0,,1556527762
2765,276,567,1,0.0,,1556527848
2766,267,45,1,0.0,,1556531319
2768,266,434,1,1.0,,1556537951
2769,263,434,1,0.0,,1556538594
2771,276,434,1,0.0,,1556538755
2773,267,586,1,0.0,,1556553078
2775,287,586,2,1.0,,1556560095
2776,261,428,1,0.0,,1556572303
2777,88,410,1,0.0,,1556595994
2767,287,45,2,1.0,,1556611685
2779,103,581,2,0.0,,1556612183
2780,265,612,0,1.0,,0
2781,89,102,2,0.0,,1556633103
2805,261,747,1,0.0,,1556643456
2782,269,420,1,0.0,,1556633908
2783,93,102,2,0.0,,1556633910
2784,280,420,1,0.0,,1556633911
2785,283,420,1,0.0,,1556633915
2786,282,420,1,0.0,,1556633923
2787,284,420,1,0.0,,1556633927
2788,278,420,1,0.0,,1556633929
2789,281,420,1,0.0,,1556633938
2790,286,420,1,0.0,,1556633940
2791,279,420,1,0.0,,1556633943
2792,285,420,1,0.0,,1556633951
2793,265,420,1,1.0,,1556634329
2794,95,102,2,0.0,,1556638344
2795,97,102,2,0.0,,1556638723
2796,99,102,2,0.0,,1556639067
2797,101,102,2,0.0,,1556639269
2798,103,102,2,0.0,,1556639575
2799,105,102,2,0.0,,1556640064
2800,265,102,0,1.0,,0
2801,266,102,1,1.0,,1556640527
2802,263,428,1,0.0,,1556642708
2803,264,428,1,1.0,,1556643383
2806,276,428,1,0.0,,1556643655
2807,289,468,0,1.0,,0
2808,263,752,1,0.0,,1556643737
2809,264,752,1,1.0,,1556644005
3577,277,486,1,0.0,,1556648031
3578,277,586,1,0.0,,1556648042
3579,277,567,1,0.0,,1556648057
3580,277,428,1,0.0,,1556648078
3582,263,757,1,0.0,,1556651084
3583,264,757,1,1.0,,1556651525
3584,276,757,1,0.0,,1556651684
3586,261,757,1,0.0,,1556653510
3590,283,758,0,0.0,,1556656144
3591,276,411,1,0.0,,1556658653
3592,89,567,2,0.0,,1556667080
3593,93,410,2,0.0,,1556698374
2778,265,686,1,1.0,,1556782535
6281,310,995,2,,,1563183302
6275,310,989,2,,,1563183302
6288,310,1002,2,,,1563183302
6293,310,1007,2,,,1563183302
6282,310,996,2,,,1563183302
6283,310,997,2,,,1563183302
6284,310,998,2,,,1563183302
6287,310,1001,2,,,1563183302
6285,310,999,2,,,1563183302
6278,310,992,2,,,1563183302
6277,310,991,2,,,1563183302
6274,310,988,2,,,1563183302
6279,310,993,2,,,1563183302
6280,310,994,2,,,1563183302
6273,310,987,2,,,1563183302
6276,310,990,2,,,1563183302
6289,310,1003,2,,,1563183302
6292,310,1006,2,,,1563183302
6294,310,1008,2,,,1563183302
6290,310,1004,2,,,1563183302
6291,310,1005,2,,,1563183302
6174,265,470,0,1.0,,0
2329,287,347,2,1.0,,1556708714
3598,267,98,1,0.0,,1556726328
3602,289,102,0,1.0,,0
3599,287,98,2,1.0,,1556734336
6201,329,3,1,1.0,,1562313715
6222,287,427,2,1.0,,1562330442
3608,261,750,1,0.0,,1556765660
3609,263,750,1,0.0,,1556765900
2770,264,434,1,1.0,,1556778066
6242,267,865,1,0.0,,1562402121
3612,263,738,1,0.0,,1556779644
3613,264,738,1,1.0,,1556779701
3614,276,738,1,0.0,,1556779757
3615,287,686,0,1.0,,0
1597,265,98,1,1.0,,1556796437
2457,264,185,1,1.0,,1557147103
3621,88,390,1,0.0,,1556802237
3623,265,581,1,1.0,,1556812435
3624,266,581,1,1.0,,1556812756
3625,283,581,1,0.0,,1556813618
3626,282,581,1,0.0,,1556813619
3627,284,581,1,0.0,,1556813622
3628,278,581,1,0.0,,1556813623
3629,286,581,1,0.0,,1556813626
3630,281,581,1,0.0,,1556813628
3631,285,581,1,0.0,,1556813630
3632,279,581,1,0.0,,1556813631
3633,280,581,1,0.0,,1556813637
3634,269,581,1,0.0,,1556813638
3636,266,770,1,1.0,,1556824381
3640,287,594,0,1.0,,0
3641,269,428,0,0.0,,1556896671
3642,266,428,1,1.0,,1556896767
3684,267,737,1,0.0,,1557148312
3685,265,737,0,1.0,,0
2690,85,586,1,0.0,,1556903356
3643,263,742,1,0.0,,1556911058
3644,264,742,1,1.0,,1556911513
3645,276,742,1,0.0,,1556911820
3646,266,742,1,1.0,,1556914183
3649,265,615,1,1.0,,1556939239
3650,266,615,1,1.0,,1556939272
3651,267,615,1,0.0,,1556939444
3652,287,615,0,1.0,,0
3655,261,409,1,0.0,,1556963947
3656,265,411,0,1.0,,0
3657,266,411,1,1.0,,1556968807
6320,101,989,2,0.0,,1562655891
6333,91,989,1,0.0,,1562667839
3661,85,742,1,0.0,,1557010530
3601,265,742,1,1.0,,1557044729
3663,267,742,1,0.0,,1557045886
3664,287,742,0,1.0,,0
6346,330,924,1,1.0,,1562679341
3667,267,420,1,0.0,,1557068438
3668,287,420,0,1.0,,0
6358,329,90,1,1.0,,1562742313
3672,92,410,1,0.0,,1557108710
3673,94,410,1,0.0,,1557108716
3674,269,586,1,0.0,,1557121571
3675,280,586,1,0.0,,1557121580
3676,283,586,1,0.0,,1557121582
3677,282,586,1,0.0,,1557121583
3678,284,586,1,0.0,,1557121585
3679,278,586,1,0.0,,1557121587
3680,281,586,1,0.0,,1557121588
3681,286,586,1,0.0,,1557121589
3682,279,586,1,0.0,,1557121591
3683,285,586,1,0.0,,1557121594
3687,89,185,2,0.0,,1557152216
3688,88,185,1,0.0,,1557152424
6406,329,505,1,1.0,,1562789750
3690,88,199,1,0.0,,1557180419
3691,261,449,1,0.0,,1557214714
6417,101,1025,2,0.0,,1562829702
3693,289,420,0,1.0,,0
3694,261,420,1,0.0,,1557226371
3695,263,420,1,0.0,,1557226834
3697,276,420,1,0.0,,1557226950
3696,264,420,1,1.0,,1557227303
3698,267,607,1,0.0,,1557230240
6428,100,1025,1,0.0,,1562830866
3700,263,686,1,0.0,,1557241344
3701,264,686,1,1.0,,1557241687
3702,276,686,1,0.0,,1557242011
3703,266,420,1,1.0,,1557249864
3704,282,676,1,0.0,,1557251140
3705,261,480,1,0.0,,1557251757
3706,289,103,0,1.0,,0
3707,266,409,1,1.0,,1557261502
6438,223,1027,1,0.0,,1562835158
6448,329,190,1,1.0,,1562852182
6456,263,1041,1,0.0,,1562890511
6463,267,917,1,0.0,,1562918452
6470,286,989,1,0.0,,1562933979
6476,300,246,1,0.0,,1563180308
6295,310,1009,2,,,1563183302
6301,310,1015,2,,,1563183302
6297,310,1011,2,,,1563183302
6298,310,1012,2,,,1563183302
6299,310,1013,2,,,1563183302
6300,310,1014,2,,,1563183302
6303,310,1017,2,,,1563183302
6304,310,1018,2,,,1563183302
6296,310,1010,2,,,1563183302
6302,310,1016,2,,,1563183302
6481,225,502,1,0.0,,1563190327
6487,330,369,1,1.0,,1563259257
6492,225,1027,1,0.0,,1563344709
6497,331,90,0,1.0,,0
6502,342,581,1,0.0,,1563369513
6396,310,1050,2,,,1563375604
6511,261,351,1,0.0,,1563378889
6516,287,361,2,1.0,,1563403996
6521,289,917,0,1.0,,0
6525,331,344,0,1.0,,0
3709,263,409,1,0.0,,1557262156
3711,265,745,0,1.0,,0
6175,266,470,1,1.0,,1562161683
3715,85,103,1,0.0,,1557265285
3719,261,541,1,0.0,,1557267002
3720,267,541,1,0.0,,1557267569
3721,289,541,0,1.0,,0
3722,269,522,1,0.0,,1557270834
3723,285,522,1,0.0,,1557270854
3724,279,522,1,0.0,,1557270857
3725,286,522,1,0.0,,1557270859
3726,278,522,1,0.0,,1557270866
3727,284,522,1,0.0,,1557270870
3728,282,522,1,0.0,,1557270875
3729,283,522,1,0.0,,1557270877
3730,280,522,1,0.0,,1557270879
3731,289,522,0,1.0,,0
3732,265,271,0,1.0,,0
3733,266,271,1,1.0,,1557276399
3734,85,271,1,0.0,,1557276786
3735,265,549,0,1.0,,0
3736,266,549,1,1.0,,1557282357
3737,289,549,0,1.0,,0
3738,265,25,0,1.0,,0
6202,330,3,1,1.0,,1562313805
6223,329,385,1,1.0,,1562324935
2572,265,42,1,1.0,,1557313030
6243,287,865,0,1.0,,0
1731,264,331,1,1.0,,1557410588
1930,85,383,1,0.0,,1557475232
2174,104,383,1,0.0,,1557475283
3746,263,149,1,0.0,,1557492015
3747,264,149,0,1.0,,0
3748,276,149,1,0.0,,1557492074
6305,334,581,1,1.0,,1562578412
6321,103,989,2,0.0,,1562657079
3753,264,440,1,1.0,,1557574467
3754,263,440,1,0.0,,1557575500
3755,276,440,1,0.0,,1557575788
3756,289,440,0,1.0,,0
3757,265,440,0,1.0,,0
3758,267,440,1,0.0,,1557578768
3759,287,440,2,1.0,,1557584084
3760,266,440,1,1.0,,1557593595
3761,265,780,0,1.0,,0
6334,92,865,1,0.0,,1562670149
6347,331,924,0,1.0,,0
6359,266,989,1,1.0,,1562757830
3708,265,409,1,1.0,,1558771958
3768,88,228,1,0.0,,1557657331
3769,91,228,1,0.0,,1557657336
3770,90,228,1,0.0,,1557657344
3771,92,228,1,0.0,,1557657346
3772,94,228,1,0.0,,1557657359
3773,96,228,1,0.0,,1557657383
3774,98,228,1,0.0,,1557657385
3775,100,228,1,0.0,,1557657387
3776,102,228,1,0.0,,1557657391
3777,93,228,2,0.0,,1557658634
3778,266,815,1,1.0,,1557659024
6407,332,559,1,1.0,,1562801739
3783,261,846,1,0.0,,1557662265
3784,89,846,2,0.0,,1557662904
3785,93,846,2,0.0,,1557663058
3786,95,846,2,0.0,,1557663305
3787,97,846,2,0.0,,1557663886
3788,99,846,2,0.0,,1557664230
3789,101,846,2,0.0,,1557664580
3790,103,846,2,0.0,,1557664843
3791,105,846,2,0.0,,1557665003
3794,89,777,3,0.0,,1557692898
6418,264,1027,1,1.0,,1562830099
6429,102,1025,1,0.0,,1562830868
6439,224,1027,1,0.0,,1562835602
3802,269,445,1,0.0,,1557747602
3803,95,228,2,0.0,,1557748532
3804,89,759,3,0.0,,1557759178
3805,97,228,2,0.0,,1557765730
3806,99,228,2,0.0,,1557767039
3807,101,228,2,0.0,,1557768257
3808,264,843,1,1.0,,1557781997
3809,263,843,1,0.0,,1557782396
3810,276,843,1,0.0,,1557783346
3811,88,838,1,0.0,,1557783841
3812,261,843,1,0.0,,1557783848
3813,266,838,1,1.0,,1557784253
6449,287,1019,0,1.0,,0
3815,85,50,1,0.0,,1557804125
3816,89,50,2,0.0,,1557804963
3817,264,449,1,1.0,,1557817629
3818,276,449,1,0.0,,1557817878
3819,277,594,1,0.0,,1557826959
3820,277,434,1,0.0,,1557826973
3821,263,185,1,0.0,,1557826984
3822,277,757,1,0.0,,1557826985
3710,264,409,1,1.0,,1558772873
6457,264,1041,1,1.0,,1562891174
6464,287,917,0,1.0,,0
6471,342,383,1,0.0,,1562935885
6477,336,581,1,1.0,,1563182991
6482,261,502,1,0.0,,1563192041
6488,329,400,1,1.0,,1563262869
6493,89,1027,2,0.0,,1563348368
6498,280,917,0,0.0,,1563362125
6503,266,351,1,1.0,,1563372916
6507,222,351,1,0.0,,1563375837
6512,264,351,1,1.0,,1563379415
6517,266,361,1,1.0,,1563402035
6522,88,917,0,0.0,,1563450652
6526,342,369,1,0.0,,1563462909
6529,335,190,2,0.0,,1563468213
6541,92,1027,1,0.0,,1563598161
6535,93,1027,2,0.0,,1563474279
6538,99,1027,2,0.0,,1563535212
6532,88,1027,1,0.0,,1563598136
6544,98,1027,1,0.0,,1563598167
6547,105,1027,2,0.0,,1563601612
3823,277,411,1,0.0,,1557827014
3824,277,747,1,0.0,,1557827027
3825,277,742,1,0.0,,1557827040
3826,277,420,1,0.0,,1557827069
3827,277,686,1,0.0,,1557827082
3828,277,149,1,0.0,,1557827093
3829,277,440,1,0.0,,1557827109
3830,277,843,1,0.0,,1557827123
3831,276,185,1,0.0,,1557827141
3832,277,449,1,0.0,,1557827188
3833,277,344,1,0.0,,1557827279
3834,89,775,2,0.0,,1557827415
3835,265,775,0,1.0,,0
3836,85,185,1,0.0,,1557828180
3837,89,449,3,0.0,,1557832295
6176,265,631,0,1.0,,0
3840,93,449,2,0.0,,1557835103
3841,261,844,1,0.0,,1557838211
3842,93,775,2,0.0,,1557839025
3843,95,775,2,0.0,,1557840259
3844,95,449,2,0.0,,1557840596
3845,97,775,2,0.0,,1557841695
3846,91,775,1,0.0,,1557841875
3847,266,775,1,1.0,,1557842037
3848,289,775,0,1.0,,0
3849,97,449,2,0.0,,1557848285
3850,99,449,2,0.0,,1557849677
3851,280,843,0,0.0,,1557858591
6203,331,3,0,1.0,,0
3853,103,228,2,0.0,,1557912014
3767,104,228,1,0.0,,1557912053
3854,105,228,2,0.0,,1557915681
3855,85,228,1,0.0,,1557915886
1772,89,228,2,0.0,,1557916979
3856,289,228,0,1.0,,0
3857,265,228,1,1.0,,1557917530
3858,267,228,1,0.0,,1557917906
3859,287,228,0,1.0,,0
3860,90,185,1,0.0,,1557923981
6224,333,918,2,0.0,,1562325362
3861,91,185,1,0.0,,1557930377
6244,330,277,1,1.0,,1562427638
3864,265,796,0,1.0,,0
6306,222,1015,1,0.0,,1562585079
6322,105,989,2,0.0,,1562660019
3869,85,866,0,0.0,,1558015882
6335,94,865,1,0.0,,1562670150
3874,289,893,0,1.0,,0
3875,269,893,1,0.0,,1558024341
3876,280,893,1,0.0,,1558024343
3877,283,893,1,0.0,,1558024347
3878,282,893,1,0.0,,1558024350
3879,284,893,1,0.0,,1558024359
3880,278,893,1,0.0,,1558024363
3881,281,893,1,0.0,,1558024367
3882,286,893,1,0.0,,1558024390
3883,279,893,1,0.0,,1558024392
3884,285,893,1,0.0,,1558024395
3885,88,893,1,0.0,,1558024689
3886,90,893,1,0.0,,1558024691
3887,91,893,1,0.0,,1558024695
3888,92,893,1,0.0,,1558024696
3889,94,893,1,0.0,,1558024700
3890,96,893,1,0.0,,1558024702
3891,98,893,1,0.0,,1558024704
3892,100,893,1,0.0,,1558024705
3893,102,893,1,0.0,,1558024707
3894,104,893,1,0.0,,1558024709
3895,85,893,1,0.0,,1558024716
6348,98,865,1,0.0,,1562682614
6360,289,989,0,1.0,,0
6408,222,989,1,0.0,,1562824142
3900,265,794,1,1.0,,1558049282
3901,266,794,1,1.0,,1558050757
6419,103,1025,2,0.0,,1562830114
6430,104,1025,1,0.0,,1562830869
3907,265,789,1,1.0,,1558077611
3908,266,789,1,1.0,,1558077659
3909,267,789,1,0.0,,1558078082
3910,287,789,0,1.0,,0
3911,91,410,1,0.0,,1558110447
3912,85,410,1,0.0,,1558111516
3913,90,410,1,0.0,,1558111526
3914,265,888,0,1.0,,0
3915,289,888,0,1.0,,0
3916,88,748,1,0.0,,1558122891
6440,303,383,1,0.0,,1562844543
3922,267,879,1,0.0,,1558221785
3923,287,879,0,1.0,,0
3924,263,879,1,0.0,,1558222448
3925,264,879,1,1.0,,1558222539
3926,276,879,1,0.0,,1558222832
6450,330,190,1,1.0,,1562855314
2005,265,201,1,1.0,,1558291495
3928,88,201,1,0.0,,1558291715
3929,266,201,1,1.0,,1558291795
6458,276,1041,1,0.0,,1562890684
3932,263,392,1,0.0,,1558303363
3933,264,392,1,1.0,,1558303480
3934,88,594,1,0.0,,1558307371
3935,85,594,1,0.0,,1558307381
3936,89,594,3,0.0,,1558308893
3937,263,865,1,0.0,,1558347378
3902,89,842,2,0.0,,1558913820
3870,89,866,2,0.0,,1558969096
3938,264,865,1,1.0,,1559216645
6465,347,917,1,1.0,,1562921128
6472,347,383,1,1.0,,1562935940
6286,310,1000,2,,,1563183302
6268,310,982,2,,,1563183302
6483,89,147,2,0.0,,1563218302
6489,331,369,0,1.0,,0
6499,265,512,0,1.0,,0
6504,267,351,1,0.0,,1563373120
6508,223,351,1,0.0,,1563376850
6513,263,351,1,0.0,,1563379227
6518,329,246,1,1.0,,1563439682
3939,276,865,1,0.0,,1558347812
3940,266,865,1,1.0,,1558349369
3941,269,383,1,0.0,,1558349508
3942,280,383,1,0.0,,1558349511
3943,283,383,1,0.0,,1558349512
3944,282,383,1,0.0,,1558349516
3945,284,383,1,0.0,,1558349518
3946,278,383,1,0.0,,1558349522
3947,281,383,1,0.0,,1558349528
3948,286,383,1,0.0,,1558349554
3949,279,383,1,0.0,,1558349560
3950,285,383,1,0.0,,1558349561
3951,89,390,2,0.0,,1558355173
3952,90,390,1,0.0,,1558355621
3953,287,3,0,1.0,,0
3954,289,3,0,1.0,,0
3699,287,607,2,1.0,,1558438521
3955,89,801,2,0.0,,1558439759
3927,265,865,1,1.0,,1558450223
6177,266,631,1,1.0,,1562168163
3958,89,607,2,0.0,,1558519895
3959,93,607,2,0.0,,1558531612
3962,266,557,1,1.0,,1558586734
3963,85,607,1,0.0,,1558618320
3965,267,246,1,0.0,,1558712800
3967,95,45,2,0.0,,1558756488
6204,332,3,1,1.0,,1562314346
3972,267,409,1,0.0,,1558772406
3973,287,409,0,1.0,,0
3974,276,409,1,0.0,,1558773007
3975,261,486,1,0.0,,1558812391
3978,265,77,1,1.0,,1558898046
3979,305,165,1,0.0,,1558906680
3980,303,165,1,0.0,,1558907632
3981,300,165,1,0.0,,1558908283
3982,296,165,1,0.0,,1558908285
3983,301,165,1,0.0,,1558908307
3984,265,43,0,1.0,,0
3985,91,842,1,0.0,,1558916480
3986,93,842,2,0.0,,1558916826
3987,264,914,1,1.0,,1558943634
3988,263,914,1,0.0,,1558943826
3989,276,914,1,0.0,,1558944206
3990,261,914,1,0.0,,1558946432
3991,89,786,3,0.0,,1558946610
6225,330,385,1,1.0,,1562327240
3993,305,382,1,0.0,,1558950890
3994,303,382,1,0.0,,1558950894
3995,293,382,1,0.0,,1558950909
3996,304,382,1,0.0,,1558950930
3997,307,382,1,0.0,,1558951003
3998,309,382,1,0.0,,1558951070
3966,287,246,2,1.0,,1558952074
3999,263,813,1,0.0,,1558952206
4000,264,813,1,1.0,,1558953240
4001,276,813,1,0.0,,1558953559
4003,304,208,1,0.0,,1558954280
4002,293,208,0,0.0,,1558954289
4004,261,813,1,0.0,,1558954782
4005,305,581,1,0.0,,1558955921
4006,303,581,1,0.0,,1558956055
4007,293,581,1,0.0,,1558956172
4008,304,581,1,0.0,,1558956174
4009,307,581,1,0.0,,1558956175
4010,309,581,1,0.0,,1558956179
4011,293,340,1,0.0,,1558957627
4012,289,246,0,1.0,,0
6245,331,385,0,1.0,,0
6409,89,1025,2,0.0,,1562826865
4015,89,427,3,0.0,,1558988214
4016,93,427,2,0.0,,1558988978
4017,95,427,2,0.0,,1558989239
4018,97,427,2,0.0,,1558989510
4019,99,427,2,0.0,,1558989685
4020,103,427,2,0.0,,1558990209
6307,329,591,1,1.0,,1562588428
4026,264,427,0,1.0,,0
4027,261,427,1,0.0,,1558998722
4028,309,586,1,0.0,,1559004761
4029,307,586,1,0.0,,1559004764
4030,304,586,1,0.0,,1559004765
4031,293,586,1,0.0,,1559004767
4032,303,586,1,0.0,,1559004769
4033,305,586,1,0.0,,1559004773
4034,305,290,1,0.0,,1559021902
4035,293,290,1,0.0,,1559021911
6336,261,989,1,0.0,,1562670546
4037,305,90,1,0.0,,1559032887
4038,303,90,1,0.0,,1559032925
4043,307,290,1,0.0,,1559047088
4039,293,90,1,0.0,,1559033077
4040,304,90,1,0.0,,1559033138
4041,307,90,1,0.0,,1559033510
6349,96,865,1,0.0,,1562682616
4044,309,290,1,0.0,,1559047093
4045,303,290,1,0.0,,1559047113
4046,302,581,1,0.0,,1559049432
4047,300,581,1,0.0,,1559049568
4048,296,581,1,0.0,,1559051354
4049,302,165,1,0.0,,1559052439
4051,305,344,1,0.0,,1559055485
4050,301,581,1,0.0,,1559053034
4052,303,344,1,0.0,,1559056245
4053,293,344,1,0.0,,1559056399
4054,305,369,1,0.0,,1559057458
4055,303,369,1,0.0,,1559057474
6323,85,989,1,0.0,,1562667213
6361,265,989,0,1.0,,0
4014,305,383,1,0.0,,1562764535
6420,105,1025,2,0.0,,1562830401
6431,103,865,2,0.0,,1562831982
6441,293,383,1,0.0,,1562844632
6451,267,1019,1,0.0,,1562857832
6459,261,1041,1,0.0,,1562892544
6466,349,917,1,1.0,,1562921192
6473,303,190,1,0.0,,1562947809
6478,335,581,2,0.0,,1563183412
6484,93,147,2,0.0,,1563221558
4056,293,369,1,0.0,,1559059469
4057,304,369,1,0.0,,1559059480
4058,307,369,1,0.0,,1559059493
4059,309,369,1,0.0,,1559059592
4060,300,369,1,0.0,,1559059781
4061,296,369,1,0.0,,1559068529
6178,289,631,0,1.0,,0
4063,269,246,1,0.0,,1559142570
4064,280,246,1,0.0,,1559143033
4065,283,246,1,0.0,,1559143036
4066,285,246,1,0.0,,1559143129
4067,279,246,1,0.0,,1559143477
4069,310,38,2,,,1559752203
4070,310,126,2,,,1559752203
