id,itemid,userid,rawgrade,rawgrademax,rawgrademin,rawscaleid,usermodified,finalgrade,hidden,locked,locktime,exported,overridden,excluded,feedback,feedbackformat,information,informationformat,timecreated,timemodified,aggregationstatus,aggregationweight
2031,140,266,100.0,100.0,0.0,,266.0,100.0,0,0,0,0,0,0,,0,,0,,1553788786.0,used,0.49505
2042,138,90,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2045,137,328,95.25,100.0,0.0,,328.0,95.25,0,0,0,0,0,0,,0,,0,1553844371.0,1553844371.0,used,0.49505
2052,137,170,72.75,100.0,0.0,,170.0,72.75,0,0,0,0,0,0,,0,,0,1554969811.0,1554969811.0,used,0.49505
2047,138,328,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2053,140,170,100.0,100.0,0.0,,170.0,100.0,0,0,0,0,0,0,,0,,0,,1554967305.0,used,0.49505
2049,126,331,,12.0,0.0,,,1.0,0,0,0,0,0,0,,0,,0,,1553531929.0,unknown,
2048,127,331,1.0,12.0,0.0,,331.0,1.0,0,0,0,0,0,0,,0,,0,1553531929.0,1553531929.0,used,1.0
2050,139,170,2.0,2.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,,0,,0,,1553531941.0,used,0.0099
2949,140,420,100.0,100.0,0.0,,420.0,100.0,0,0,0,0,0,0,,0,,0,,1557068438.0,used,0.5
2054,138,170,,100.0,0.0,,170.0,,0,0,0,0,0,0,,0,,0,1558351288.0,,novalue,0.0
2916,132,98,,202.0,0.0,,,187.0,0,0,0,0,0,0,,0,,0,,1563289068.0,unknown,
2919,139,98,2.0,2.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,,0,,0,,1563289068.0,used,0.0099
2058,138,262,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2059,139,262,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2056,132,262,,200.0,0.0,,,175.0,0,0,0,0,0,0,,0,,0,,1554150515.0,unknown,
2034,132,353,,102.0,0.0,,,102.0,0,0,0,0,0,0,,0,,0,,1553932897.0,unknown,
2046,140,328,100.0,100.0,0.0,,328.0,100.0,0,0,0,0,0,0,,0,,0,,1553724954.0,used,0.49505
2043,139,328,2.0,2.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,,0,,0,,1553531620.0,used,0.0099
2057,137,262,75.0,100.0,0.0,,262.0,75.0,0,0,0,0,0,0,,0,,0,1554150514.0,1554150515.0,used,0.5
2055,140,262,100.0,100.0,0.0,,262.0,100.0,0,0,0,0,0,0,,0,,0,,1553545274.0,used,0.5
2041,140,90,100.0,100.0,0.0,,90.0,100.0,0,0,0,0,0,0,,0,,0,,1553638077.0,used,0.49505
2038,139,90,2.0,2.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,,0,,0,,1553531544.0,used,0.0099
2064,30,90,100.0,100.0,0.0,,90.0,100.0,0,0,0,0,0,0,,0,,0,1553790587.0,1553790587.0,used,0.11111
2356,37,328,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2061,38,90,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1553797174.0,used,1.0
2071,27,90,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1553797174.0,unknown,
1854,136,347,8.0,10.0,0.0,,3.0,8.0,0,0,0,0,0,0,,0,,0,1552913066.0,1556647752.0,used,0.09091
2069,36,90,100.0,100.0,0.0,,90.0,100.0,0,0,0,0,0,0,,0,,0,1553784397.0,1553784397.0,used,0.11111
2062,29,90,100.0,100.0,0.0,,90.0,100.0,0,0,0,0,0,0,,0,,0,1553790435.0,1553790435.0,used,0.11111
2070,37,90,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2540,28,290,91.66667,100.0,0.0,,290.0,91.66667,0,0,0,0,0,0,,0,,0,1555011000.0,1555011000.0,used,0.11111
2347,38,328,,900.0,0.0,,,856.88131,0,0,0,0,0,0,,0,,0,,1555325219.0,used,1.0
2952,138,420,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2950,132,420,,200.0,0.0,,,115.0,0,0,0,0,0,0,,0,,0,,1557224490.0,unknown,
2917,137,98,85.0,100.0,0.0,,98.0,85.0,0,0,0,0,0,0,,0,,0,1556734336.0,1556734336.0,used,0.49505
2915,140,98,100.0,100.0,0.0,,98.0,100.0,0,0,0,0,0,0,,0,,0,,1556726328.0,used,0.49505
2073,38,165,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1553700304.0,used,1.0
2081,36,165,100.0,100.0,0.0,,165.0,100.0,0,0,0,0,0,0,,0,,0,1553700304.0,1553700304.0,used,0.11111
2076,30,165,100.0,100.0,0.0,,165.0,100.0,0,0,0,0,0,0,,0,,0,1553689692.0,1553689692.0,used,0.11111
2075,32,165,100.0,100.0,0.0,,165.0,100.0,0,0,0,0,0,0,,0,,0,1553690092.0,1553690092.0,used,0.11111
2082,37,165,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2077,31,165,100.0,100.0,0.0,,165.0,100.0,0,0,0,0,0,0,,0,,0,1553689853.0,1553689853.0,used,0.11111
2349,32,328,88.88889,100.0,0.0,,328.0,88.88889,0,0,0,0,0,0,,0,,0,1554489446.0,1554489447.0,used,0.11111
2074,29,165,100.0,100.0,0.0,,165.0,100.0,0,0,0,0,0,0,,0,,0,1553689426.0,1553689426.0,used,0.11111
2072,28,165,100.0,100.0,0.0,,165.0,100.0,0,0,0,0,0,0,,0,,0,1553688948.0,1553688948.0,used,0.11111
2080,34,165,100.0,100.0,0.0,,165.0,100.0,0,0,0,0,0,0,,0,,0,1553690343.0,1553690343.0,used,0.11111
2542,29,290,100.0,100.0,0.0,,290.0,100.0,0,0,0,0,0,0,,0,,0,1555436657.0,1555436657.0,used,0.11111
2353,35,328,90.90909,100.0,0.0,,328.0,90.90909,0,0,0,0,0,0,,0,,0,1555324576.0,1555324576.0,used,0.11111
2087,32,246,100.0,100.0,0.0,,246.0,100.0,0,0,0,0,0,0,,0,,0,1556278396.0,1556278396.0,used,0.11111
2091,35,246,100.0,100.0,0.0,,246.0,100.0,0,0,0,0,0,0,,0,,0,1556285234.0,1556285234.0,used,0.11111
2094,37,246,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2355,36,328,100.0,100.0,0.0,,328.0,100.0,0,0,0,0,0,0,,0,,0,1555325218.0,1555325219.0,used,0.11111
2079,35,165,100.0,100.0,0.0,,165.0,100.0,0,0,0,0,0,0,,0,,0,1553700205.0,1553700205.0,used,0.11111
2401,36,95,100.0,100.0,0.0,,95.0,100.0,0,0,0,0,0,0,,0,,0,1555611151.0,1555611151.0,used,0.11111
2092,34,246,100.0,100.0,0.0,,246.0,100.0,0,0,0,0,0,0,,0,,0,1556279072.0,1556279072.0,used,0.11111
2093,36,246,100.0,100.0,0.0,,246.0,100.0,0,0,0,0,0,0,,0,,0,1556279295.0,1556279295.0,used,0.11111
2399,35,95,100.0,100.0,0.0,,95.0,100.0,0,0,0,0,0,0,,0,,0,1555610573.0,1555610573.0,used,0.11111
2400,34,95,100.0,100.0,0.0,,95.0,100.0,0,0,0,0,0,0,,0,,0,1555603046.0,1555603046.0,used,0.11111
2398,33,95,100.0,100.0,0.0,,95.0,100.0,0,0,0,0,0,0,,0,,0,1555602203.0,1555602203.0,used,0.11111
2395,32,95,100.0,100.0,0.0,,95.0,100.0,0,0,0,0,0,0,,0,,0,1555590237.0,1555590237.0,used,0.11111
1827,136,381,8.66667,10.0,0.0,,3.0,8.66667,0,0,0,0,0,0,,0,,0,1552945663.0,1556647763.0,used,0.09091
1826,129,381,100.0,100.0,0.0,,381.0,100.0,0,0,0,0,0,0,,0,,0,,1552942750.0,used,0.90909
2921,126,750,,12.0,0.0,,,6.0,0,0,0,0,0,0,,0,,0,,1556765660.0,unknown,
2550,37,290,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2117,36,228,85.71429,100.0,0.0,,228.0,85.71429,0,0,0,0,0,0,,0,,0,1557915681.0,1557915681.0,used,0.11111
2409,140,201,100.0,100.0,0.0,,201.0,100.0,0,0,0,0,0,0,,0,,0,,1554111753.0,used,1.0
2329,28,369,83.33333,100.0,0.0,,369.0,83.33333,0,0,0,0,0,0,,0,,0,1554042764.0,1554042764.0,used,0.11111
2106,37,170,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2118,37,228,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2413,139,201,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2123,32,383,100.0,100.0,0.0,,383.0,100.0,0,0,0,0,0,0,,0,,0,1553799744.0,1553799744.0,used,0.11111
3378,28,924,100.0,100.0,0.0,,924.0,100.0,0,0,0,0,0,0,,0,,0,1561035909.0,1561035909.0,used,0.11111
2113,31,228,87.5,100.0,0.0,,228.0,87.5,0,0,0,0,0,0,,0,,0,1557748532.0,1557748532.0,used,0.11111
2085,38,246,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1556285234.0,used,1.0
2111,32,228,88.88889,100.0,0.0,,228.0,88.88889,0,0,0,0,0,0,,0,,0,1557765730.0,1557765730.0,used,0.11111
2115,35,228,90.90909,100.0,0.0,,228.0,90.90909,0,0,0,0,0,0,,0,,0,1557912014.0,1557912014.0,used,0.11111
2393,38,95,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1555611151.0,used,1.0
2129,36,383,100.0,100.0,0.0,,383.0,100.0,0,0,0,0,0,0,,0,,0,1553801501.0,1553801501.0,used,0.11111
2127,35,383,100.0,100.0,0.0,,383.0,100.0,0,0,0,0,0,0,,0,,0,1553801260.0,1553801260.0,used,0.11111
2128,34,383,100.0,100.0,0.0,,383.0,100.0,0,0,0,0,0,0,,0,,0,1553800365.0,1553800365.0,used,0.11111
2126,33,383,100.0,100.0,0.0,,383.0,100.0,0,0,0,0,0,0,,0,,0,1553800108.0,1553800108.0,used,0.11111
2359,132,190,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1553852776.0,unknown,
2125,31,383,100.0,100.0,0.0,,383.0,100.0,0,0,0,0,0,0,,0,,0,1553799215.0,1553799215.0,used,0.11111
2360,137,190,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2130,37,383,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2095,27,246,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1556285234.0,unknown,
2358,140,190,100.0,100.0,0.0,,190.0,100.0,0,0,0,0,0,0,,0,,0,,1553852776.0,used,1.0
2403,27,95,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1555611151.0,unknown,
2549,36,290,100.0,100.0,0.0,,290.0,100.0,0,0,0,0,0,0,,0,,0,1555436005.0,1555436005.0,used,0.11111
2547,35,290,100.0,100.0,0.0,,290.0,100.0,0,0,0,0,0,0,,0,,0,1555434763.0,1555434763.0,used,0.11111
2361,138,190,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2124,30,383,100.0,100.0,0.0,,383.0,100.0,0,0,0,0,0,0,,0,,0,1553798821.0,1553798822.0,used,0.11111
2122,29,383,100.0,100.0,0.0,,383.0,100.0,0,0,0,0,0,0,,0,,0,1553785268.0,1553785268.0,used,0.11111
2362,139,190,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2234,32,73,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2120,28,383,100.0,100.0,0.0,,383.0,100.0,0,0,0,0,0,0,,0,,0,1553696357.0,1553696357.0,used,0.11111
2402,37,95,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2097,38,170,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1554118731.0,used,1.0
2105,36,170,100.0,100.0,0.0,,170.0,100.0,0,0,0,0,0,0,,0,,0,1554118731.0,1554118731.0,used,0.11111
2103,35,170,100.0,100.0,0.0,,170.0,100.0,0,0,0,0,0,0,,0,,0,1554117613.0,1554117613.0,used,0.11111
2363,28,280,58.33333,100.0,0.0,,280.0,58.33333,0,0,0,0,0,0,,0,,0,1553852777.0,1553852777.0,used,1.0
2149,31,217,100.0,100.0,0.0,,217.0,100.0,0,0,0,0,0,0,,0,,0,1553763283.0,1553763283.0,used,0.11111
2132,28,58,75.0,100.0,0.0,,58.0,75.0,0,0,0,0,0,0,,0,,0,1553699074.0,1553699074.0,used,1.0
2134,29,58,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2135,32,58,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2136,30,58,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2137,31,58,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2138,33,58,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2139,35,58,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2140,34,58,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2141,36,58,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2142,37,58,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2143,27,58,,100.0,0.0,,,75.0,0,0,0,0,0,0,,0,,0,,1553699074.0,unknown,
2133,38,58,,100.0,0.0,,,75.0,0,0,0,0,0,0,,0,,0,,1553699074.0,used,1.0
2078,33,165,100.0,100.0,0.0,,165.0,100.0,0,0,0,0,0,0,,0,,0,1553690186.0,1553690186.0,used,0.11111
2083,27,165,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1553700304.0,unknown,
2365,29,280,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2366,32,280,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2367,30,280,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2368,31,280,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2369,33,280,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2370,35,280,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2121,38,383,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1553801501.0,used,1.0
2148,30,217,100.0,100.0,0.0,,217.0,100.0,0,0,0,0,0,0,,0,,0,1553761803.0,1553761803.0,used,0.11111
2146,29,217,100.0,100.0,0.0,,217.0,100.0,0,0,0,0,0,0,,0,,0,1553761379.0,1553761379.0,used,0.11111
2144,28,217,100.0,100.0,0.0,,217.0,100.0,0,0,0,0,0,0,,0,,0,1553701128.0,1553701128.0,used,0.11111
2371,34,280,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2145,38,217,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1553769848.0,used,1.0
2151,35,217,100.0,100.0,0.0,,217.0,100.0,0,0,0,0,0,0,,0,,0,1553767084.0,1553767084.0,used,0.11111
2152,34,217,100.0,100.0,0.0,,217.0,100.0,0,0,0,0,0,0,,0,,0,1553764839.0,1553764839.0,used,0.11111
2150,33,217,100.0,100.0,0.0,,217.0,100.0,0,0,0,0,0,0,,0,,0,1553764553.0,1553764553.0,used,0.11111
2596,32,266,100.0,100.0,0.0,,266.0,100.0,0,0,0,0,0,0,,0,,0,1555742753.0,1555742753.0,used,0.11111
2372,36,280,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2373,37,280,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2374,27,280,,100.0,0.0,,,58.33333,0,0,0,0,0,0,,0,,0,,1553852778.0,unknown,
2147,32,217,100.0,100.0,0.0,,217.0,100.0,0,0,0,0,0,0,,0,,0,1553763993.0,1553763993.0,used,0.11111
1863,136,353,9.33333,10.0,0.0,,3.0,9.33333,0,0,0,0,0,0,,0,,0,1552990278.0,1556647846.0,used,0.09091
2354,34,328,100.0,100.0,0.0,,328.0,100.0,0,0,0,0,0,0,,0,,0,1555319765.0,1555319765.0,used,0.11111
2352,33,328,100.0,100.0,0.0,,328.0,100.0,0,0,0,0,0,0,,0,,0,1555319203.0,1555319203.0,used,0.11111
2551,27,290,,900.0,0.0,,,885.41667,0,0,0,0,0,0,,0,,0,,1555436005.0,unknown,
2565,38,88,,400.0,0.0,,,359.72222,0,0,0,0,0,0,,0,,0,,1556354711.0,used,1.0
2541,38,290,,900.0,0.0,,,885.41667,0,0,0,0,0,0,,0,,0,,1555436005.0,used,1.0
1862,129,353,100.0,100.0,0.0,,353.0,100.0,0,0,0,0,0,0,,0,,0,,1552989199.0,used,0.90909
2920,127,750,6.0,12.0,0.0,,750.0,6.0,0,0,0,0,0,0,,0,,0,1556765660.0,1556765660.0,used,1.0
2953,139,420,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2582,38,201,,900.0,0.0,,,851.07327,0,0,0,0,0,0,,0,,0,,1555849016.0,used,1.0
2575,27,88,,400.0,0.0,,,359.72222,0,0,0,0,0,0,,0,,0,,1556354711.0,unknown,
2364,38,280,,100.0,0.0,,,58.33333,0,0,0,0,0,0,,0,,0,,1553852778.0,used,1.0
2154,37,217,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2208,33,344,100.0,100.0,0.0,,344.0,100.0,0,0,0,0,0,0,,0,,0,1554112689.0,1554112689.0,used,0.11111
2158,29,190,100.0,100.0,0.0,,190.0,100.0,0,0,0,0,0,0,,0,,0,1554109570.0,1554109570.0,used,0.11111
1958,136,354,8.66667,10.0,0.0,,3.0,8.66667,0,0,0,0,0,0,,0,,0,1553511190.0,1556647867.0,used,0.09091
2099,32,170,100.0,100.0,0.0,,170.0,100.0,0,0,0,0,0,0,,0,,0,1554102350.0,1554102350.0,used,0.11111
2173,28,57,100.0,100.0,0.0,,57.0,100.0,0,0,0,0,0,0,,0,,0,1554074852.0,1554074852.0,used,1.0
2100,30,170,100.0,100.0,0.0,,170.0,100.0,0,0,0,0,0,0,,0,,0,1553780298.0,1553780298.0,used,0.11111
2174,38,57,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1554074852.0,used,1.0
2184,27,57,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1554074852.0,unknown,
2169,132,58,,200.0,0.0,,,157.5,0,0,0,0,0,0,,0,,0,,1553712925.0,unknown,
2166,37,190,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2170,137,58,57.5,100.0,0.0,,58.0,57.5,0,0,0,0,0,0,,0,,0,1553712925.0,1553712925.0,used,0.5
2168,140,58,100.0,100.0,0.0,,58.0,100.0,0,0,0,0,0,0,,0,,0,,1553706114.0,used,0.5
2157,38,190,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1553774116.0,used,1.0
2164,34,190,100.0,100.0,0.0,,190.0,100.0,0,0,0,0,0,0,,0,,0,1553769274.0,1553769274.0,used,0.11111
1957,129,354,100.0,100.0,0.0,,354.0,100.0,0,0,0,0,0,0,,0,,0,,1553511699.0,used,0.90909
2153,36,217,100.0,100.0,0.0,,217.0,100.0,0,0,0,0,0,0,,0,,0,1553769847.0,1553769847.0,used,0.11111
2101,31,170,100.0,100.0,0.0,,170.0,100.0,0,0,0,0,0,0,,0,,0,1554101623.0,1554101623.0,used,0.11111
2155,27,217,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1553769848.0,unknown,
2171,138,58,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2172,139,58,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2333,30,369,100.0,100.0,0.0,,369.0,100.0,0,0,0,0,0,0,,0,,0,1554045278.0,1554045278.0,used,0.11111
2185,28,194,69.4445,100.0,0.0,,194.0,69.4445,0,0,0,0,0,0,,0,,0,1553709772.0,1553709772.0,used,1.0
2175,29,57,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2176,32,57,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2177,30,57,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2178,31,57,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2179,33,57,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2180,35,57,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2181,34,57,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2182,36,57,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2183,37,57,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3388,37,924,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2923,128,750,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,unknown,
2394,29,95,100.0,100.0,0.0,,95.0,100.0,0,0,0,0,0,0,,0,,0,1553939474.0,1553939474.0,used,0.11111
2193,34,194,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2194,36,194,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2195,37,194,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2187,29,194,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2188,32,194,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2189,30,194,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2165,36,190,100.0,100.0,0.0,,190.0,100.0,0,0,0,0,0,0,,0,,0,1553774116.0,1553774116.0,used,0.11111
2162,33,190,100.0,100.0,0.0,,190.0,100.0,0,0,0,0,0,0,,0,,0,1553766287.0,1553766287.0,used,0.11111
2163,35,190,100.0,100.0,0.0,,190.0,100.0,0,0,0,0,0,0,,0,,0,1553773254.0,1553773254.0,used,0.11111
2159,32,190,100.0,100.0,0.0,,190.0,100.0,0,0,0,0,0,0,,0,,0,1553765134.0,1553765134.0,used,0.11111
2161,31,190,100.0,100.0,0.0,,190.0,100.0,0,0,0,0,0,0,,0,,0,1553710482.0,1553710482.0,used,0.11111
2190,31,194,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2191,33,194,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2192,35,194,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2196,27,194,,100.0,0.0,,,69.4445,0,0,0,0,0,0,,0,,0,,1553709772.0,unknown,
2186,38,194,,100.0,0.0,,,69.4445,0,0,0,0,0,0,,0,,0,,1553709772.0,used,1.0
2215,128,378,,110.0,0.0,,,109.33333,0,0,0,0,0,0,,0,,0,,1556647888.0,unknown,
2199,137,95,90.0,100.0,0.0,,95.0,90.0,0,0,0,0,0,0,,0,,0,1553721312.0,1553721312.0,used,0.5
2200,138,95,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2201,139,95,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2226,35,363,90.90909,100.0,0.0,,363.0,90.90909,0,0,0,0,0,0,,0,,0,1554679887.0,1554679887.0,used,0.11111
2218,136,378,9.33333,10.0,0.0,,3.0,9.33333,0,0,0,0,0,0,,0,,0,1553875693.0,1556647888.0,used,0.09091
2217,129,378,100.0,100.0,0.0,,378.0,100.0,0,0,0,0,0,0,,0,,0,,1553725151.0,used,0.90909
1610,128,259,,210.0,0.0,,,209.33333,0,0,0,0,0,0,,0,,0,,1556647901.0,unknown,
2220,38,363,,900.0,0.0,,,882.57576,0,0,0,0,0,0,,0,,0,,1554680775.0,used,1.0
2219,28,363,91.66667,100.0,0.0,,363.0,91.66667,0,0,0,0,0,0,,0,,0,1553765066.0,1553765066.0,used,0.11111
2228,36,363,100.0,100.0,0.0,,363.0,100.0,0,0,0,0,0,0,,0,,0,1554680775.0,1554680775.0,used,0.11111
2227,34,363,100.0,100.0,0.0,,363.0,100.0,0,0,0,0,0,0,,0,,0,1554406516.0,1554406516.0,used,0.11111
2104,34,170,100.0,100.0,0.0,,170.0,100.0,0,0,0,0,0,0,,0,,0,1554112342.0,1554112342.0,used,0.11111
2211,36,344,100.0,100.0,0.0,,344.0,100.0,0,0,0,0,0,0,,0,,0,1554118410.0,1554118410.0,used,0.11111
2102,33,170,100.0,100.0,0.0,,170.0,100.0,0,0,0,0,0,0,,0,,0,1554105840.0,1554105840.0,used,0.11111
2212,37,344,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2216,135,378,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2214,130,378,,5.0,1.0,3.0,378.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2552,28,259,80.5555,100.0,0.0,,259.0,80.5555,0,0,0,0,0,0,,0,,0,1555112775.0,1555112775.0,used,0.11111
2202,28,344,100.0,100.0,0.0,,344.0,100.0,0,0,0,0,0,0,,0,,0,1556104787.0,1556104787.0,used,0.11111
2331,29,369,100.0,100.0,0.0,,369.0,100.0,0,0,0,0,0,0,,0,,0,1555244873.0,1555244873.0,used,0.11111
2203,38,344,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1556104787.0,used,1.0
3387,36,924,100.0,100.0,0.0,,924.0,100.0,0,0,0,0,0,0,,0,,0,1561105883.0,1561105883.0,used,0.11111
2405,132,195,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1553964296.0,unknown,
1891,137,369,75.0,100.0,0.0,,369.0,75.0,0,0,0,0,0,0,,0,,0,1553865536.0,1553865536.0,used,0.49505
2197,140,95,100.0,100.0,0.0,,95.0,100.0,0,0,0,0,0,0,,0,,0,,1553711011.0,used,0.5
2198,132,95,,200.0,0.0,,,190.0,0,0,0,0,0,0,,0,,0,,1553719567.0,unknown,
2406,137,195,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2404,140,195,100.0,100.0,0.0,,195.0,100.0,0,0,0,0,0,0,,0,,0,,1553964296.0,used,1.0
2407,138,195,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2408,139,195,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
1951,137,118,48.0,100.0,0.0,,118.0,48.0,0,0,0,0,0,0,,0,,0,1554116387.0,1554116387.0,used,0.5
1949,140,118,100.0,100.0,0.0,,118.0,100.0,0,0,0,0,0,0,,0,,0,,1553498375.0,used,0.5
2107,27,170,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1554118731.0,unknown,
2209,35,344,100.0,100.0,0.0,,344.0,100.0,0,0,0,0,0,0,,0,,0,1554117462.0,1554117462.0,used,0.11111
2340,27,369,,900.0,0.0,,,877.08333,0,0,0,0,0,0,,0,,0,,1554216181.0,unknown,
2229,37,363,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2248,31,381,100.0,100.0,0.0,,381.0,100.0,0,0,0,0,0,0,,0,,0,1553724933.0,1553724933.0,used,0.25
